"id","numero_cte","destinatario_nome","veiculo_placa","valor_total","data_emissao","numero_fatura","data_baixa","observacao","data_inclusao_fatura","data_envio_processo","primeiro_envio","data_rq_tmc","data_atesto","envio_final","origem_dados","created_at","updated_at"
1725,21133,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1658.03","2024-09-03","5023852","2024-09-30"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-09","2024-09-03","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:33:58.409445+00","2025-08-13 10:47:57.689186+00"
1726,21139,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","703.47","2024-09-03","5023858","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-03","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:33:58.409445+00","2025-08-13 10:54:42.379898+00"
1727,21137,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","436.26","2024-09-03","5023856","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-09","2024-09-03","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:33:58.409445+00","2025-08-13 10:54:42.596175+00"
1728,21135,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","452.59","2024-09-03","5023854","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-09","2024-09-03","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:42.807176+00"
1729,21146,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","703.86","2024-09-04","5023865","2024-09-30"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-04","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:47:55.914364+00"
1730,21144,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","919.74","2024-09-04","5023863","2024-09-30"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-04","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:47:56.135707+00"
1731,21143,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1432.32","2024-09-04","5023862","2024-09-30"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-04","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:47:56.360975+00"
1732,21145,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","708.87","2024-09-04","5023864","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-04","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:41.944382+00"
1733,21142,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KXO7J95","1773.16","2024-09-04","5023861","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-04","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:42.169948+00"
1734,21148,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KXO7J95","1927.97","2024-09-05","5023866","2024-09-30"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-05","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:47:55.698868+00"
1735,21152,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1435.13","2024-09-06","5023870","2024-09-30"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-06","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:47:55.245634+00"
1736,21150,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1710.02","2024-09-06","5023868","2024-09-30"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-06","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:47:55.464206+00"
1737,21154,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","644.69","2024-09-06","5023872","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-06","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:41.216687+00"
1738,21153,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","935.68","2024-09-06","5023871","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-06","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:41.445103+00"
1739,21151,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","699.45","2024-09-06","5023869","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-06","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:41.669684+00"
1740,21149,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KXO7J95","1827.20","2024-09-06","5023867","2025-03-20"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-06","2025-03-11","2025-03-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 14:28:13.115324+00"
1741,21157,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1346.86","2024-09-09","5023874","2024-09-30"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-09","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:47:55.026479+00"
1742,21159,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","682.47","2024-09-09","5023876","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-09","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:40.367796+00"
1743,21158,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","942.26","2024-09-09","5023875","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-09","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:40.584236+00"
1744,21156,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","886.14","2024-09-09","5023873","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-10","2024-09-09","2024-09-11","2024-09-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:40.7938+00"
1745,21155,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KXO7J95","1802.21","2024-09-09","5023893","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-20","2024-09-09","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:41.010422+00"
1746,21161,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","951.99","2024-09-10","5023878","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-18","2024-09-10","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:39.950769+00"
1747,21160,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","871.91","2024-09-10","5023877","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-18","2024-09-10","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:40.162065+00"
1748,21162,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1621.95","2024-09-10","5023879","2025-02-18"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-18","2024-09-10",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 14:27:54.204683+00"
1749,21165,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1248.11","2024-09-11","5023882","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-18","2024-09-11","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:39.313135+00"
1750,21164,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","987.42","2024-09-11","5023881","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-18","2024-09-11","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:39.532963+00"
1751,21163,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","928.96","2024-09-11","5023880","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-18","2024-09-11","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:39.73602+00"
1752,21167,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1750.78","2024-09-12","5023884","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-18","2024-09-12","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:38.869713+00"
1753,21166,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KXO7J95","1766.05","2024-09-12","5023883","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-19","2024-09-12","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:39.08699+00"
1754,21175,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","1816.58","2024-09-13","5023892","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-19","2024-09-13","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:37.133303+00"
1755,21174,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","915.11","2024-09-13","5023891","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-19","2024-09-13","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:37.351773+00"
1756,21173,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","853.81","2024-09-13","5023890","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-19","2024-09-13","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:37.561868+00"
1757,21172,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","800.50","2024-09-13","5023889","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-19","2024-09-13","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:37.788036+00"
1758,21171,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1222.77","2024-09-13","5023888","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-19","2024-09-13","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:37.998448+00"
1759,21170,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","742.33","2024-09-13","5023887","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-18","2024-09-13","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:38.224367+00"
1760,21169,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","652.99","2024-09-13","5023886","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-18","2024-09-13","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:38.433555+00"
1761,21168,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","652.09","2024-09-13","5023885","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-18","2024-09-13","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:38.647761+00"
1762,21176,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1095.72","2024-09-16","5023894","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-19","2024-09-16","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:36.920215+00"
1763,21177,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","905.63","2024-09-18","5023895","2025-01-31"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-20","2024-09-18",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 13:58:09.304615+00"
1764,21179,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","1342.33","2024-09-19","5023897","2024-10-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-20","2024-09-19","2024-09-23","2024-09-25","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:36.676794+00"
1765,21183,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","4683.73","2024-09-19","5023901","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-26","2024-09-19",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:55.167545+00"
1766,21182,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","526.65","2024-09-19","5023900","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-26","2024-09-19",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:55.383214+00"
1767,21181,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","527.24","2024-09-19","5023899","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-26","2024-09-19",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:55.595745+00"
1768,21180,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","880.09","2024-09-19","5023898","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-26","2024-09-19",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:55.818519+00"
1769,21188,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KXO7J95","1846.75","2024-09-20","5023906","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-29","2024-09-20",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:54.268824+00"
1770,21187,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1451.52","2024-09-20","5023905","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-26","2024-09-20",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:54.500492+00"
1771,21186,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1658.95","2024-09-20","5023904","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-26","2024-09-20",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:54.734403+00"
1772,21185,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","970.33","2024-09-20","5023903","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-26","2024-09-20",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:54.954377+00"
1773,21189,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KQO5E26","3408.01","2024-09-20","5023907","2025-03-20"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-26","2024-09-20","2025-03-11","2025-03-11","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 14:28:12.901563+00"
1774,21194,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","625.01","2024-09-23","5023912","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-29","2024-09-23",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:53.166755+00"
1775,21193,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","529.82","2024-09-23","5023911","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-29","2024-09-23",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:53.390131+00"
1776,21192,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","790.22","2024-09-23","5023910","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-29","2024-09-23",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:53.611295+00"
1777,21191,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","703.94","2024-09-23","5023909","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-29","2024-09-23",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:53.83003+00"
1778,21190,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","615.86","2024-09-23","5023908","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-29","2024-09-23",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:54.046678+00"
1779,21201,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYK8231","944.76","2024-09-24","5023919","2024-10-28"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-04","2024-09-24","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:56.678401+00"
1780,21200,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KQO5E26","3510.72","2024-09-24","5023918","2024-11-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-04","2024-09-24","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:22.112508+00"
1781,21199,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KXO7J95","2064.43","2024-09-24","5023917","2024-11-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-04","2024-09-24","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:22.32573+00"
1782,21197,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1275.96","2024-09-24","5023915","2024-11-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-28","2024-09-24","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:22.534829+00"
1783,21196,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1237.58","2024-09-24","5023914","2024-11-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-28","2024-09-24","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:22.746597+00"
1784,21195,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1006.13","2024-09-24","5023913","2024-11-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-28","2024-09-24","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:22.959718+00"
1785,21198,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KQO5E26","563.20","2024-09-24","5023916","2025-01-31"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-26","2024-09-24","2024-10-03","2024-10-03","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 13:58:09.080732+00"
1786,21206,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1070.49","2024-09-25","5023923","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-28","2024-09-25",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:52.312206+00"
1787,21204,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1131.59","2024-09-25","5023922","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-28","2024-09-25",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:52.528131+00"
1788,21203,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1062.47","2024-09-25","5023921","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-28","2024-09-25",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:52.743038+00"
1789,21202,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1083.26","2024-09-25","5023920","2024-10-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-09-28","2024-09-25",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:52.952117+00"
1790,21209,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","799.67","2024-09-27","5023926","2024-10-28"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-09-27","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:56.897608+00"
1791,21215,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","872.78","2024-09-27","5023931","2024-11-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-09-27","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:20.623186+00"
1792,21214,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1133.45","2024-09-27","5023930","2024-11-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-09-27","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:20.848929+00"
1793,21213,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","930.94","2024-09-27","5023929","2024-11-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-09-27","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:21.05574+00"
1794,21211,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","547.58","2024-09-27","5023928","2024-11-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-09-27","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:21.264872+00"
1795,21210,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","914.50","2024-09-27","5023927","2024-11-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-09-27","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:21.492601+00"
1796,21208,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","521.65","2024-09-27","5023925","2024-11-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-09-27","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:21.698823+00"
1797,21207,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","532.41","2024-09-27","5023924","2024-11-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-09-27","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:21.904199+00"
1798,802,"BAKER HUGHES DO BRASIL LTDA","KYN6481","2410.10","2024-09-27","1476","2024-12-03"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-04","2024-09-27",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 11:30:07.542418+00"
1799,21217,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1161.55","2024-09-30","5023933","2024-10-28"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-09-30","2024-10-15","2024-10-15","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:54:57.098514+00"
1800,21219,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1032.91","2024-09-30","5023935","2024-11-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-09-30","2024-10-15","2024-10-15","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:23.173886+00"
1801,21218,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1363.46","2024-09-30","5023934","2024-11-14"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-09-30","2024-10-15","2024-10-15","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:23.412318+00"
1802,21229,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYN6481","3532.24","2024-10-01","5023942","2024-11-18"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-04","2024-10-01","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:25.835539+00"
1803,21228,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","1945.07","2024-10-01","5023941","2024-11-18"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-04","2024-10-01","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:26.051598+00"
1804,21227,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","568.36","2024-10-01","5023940","2024-11-18"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-10-01","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:26.270633+00"
1805,21226,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1075.29","2024-10-01","5023939","2024-11-18"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-10-01","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:26.508362+00"
1806,21225,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","502.44","2024-10-01","5023938","2024-11-18"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-10-01","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:26.724843+00"
1807,21224,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1218.54","2024-10-01","5023937","2024-11-18"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-10-01","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:26.962673+00"
1808,21223,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1237.23","2024-10-01","5023936","2024-11-18"," | BAIXA REGISTRADA",NULL,NULL,"2024-10-03","2024-10-01","2024-10-09","2024-10-09","CSV_Importado_V4","2025-08-12 17:34:00.198264+00","2025-08-13 10:59:27.190601+00"
